lat,lng,population,date,temp,windSpeed,precipitation,humidity,visibility,pressure,dewPoint,dengue,pincode
9.350,76.533,0,2018-03-04,30.375,7.25,0,65.75,10,1009.75,21.625,50,689572
9.350,76.533,0,2018-03-05,30,6.75,0,70.625,10,1009.5,22.75,33,689572
9.350,76.533,0,2018-03-06,30.375,7,0.3875,69.875,9.625,1010.375,22.125,45,689572
9.350,76.533,0,2018-03-07,29.375,6.75,0.3125,72.75,9.625,1010,22.625,20,689572
9.350,76.533,0,2018-03-08,30.375,7.125,0.11249999999999999,67.25,9.75,1010.5,21.625,52,689572
9.350,76.533,0,2018-03-09,30,6.75,0.575,70.5,9.375,1010.125,22.875,24,689572
9.350,76.533,0,2018-03-10,31.25,4.75,0.35000000000000003,62.125,9.75,1009.625,21.375,57,689572
9.350,76.533,0,2018-03-11,33.125,5.875,0,54.625,10,1009.625,20.25,0,689572
9.350,76.533,0,2018-03-12,31.75,4.75,0,58.25,10,1009.625,21.375,69,689572
9.350,76.533,0,2018-03-13,26.625,5.75,0.2125,77.25,8.75,1009.75,22.25,19,689572
9.350,76.533,0,2018-03-14,29.25,7.375,0.0875,65.25,9.875,1010,21.25,59,689572
9.350,76.533,0,2018-03-15,30.125,9.625,0.21250000000000002,64.25,9.75,1010,21.5,32,689572
9.350,76.533,0,2018-03-16,29.5,6.75,1.0875,75.25,9.375,1009.5,23.375,50,689572
9.350,76.533,0,2018-03-17,29.625,6.125,0.275,77.25,9.75,1009.125,23.625,44,689572
9.350,76.533,0,2018-03-18,29.5,4.625,5.625000000000001,81.875,7.75,1010.125,24.75,26,689572
9.350,76.533,0,2018-03-19,29.625,5.125,1.25,77.875,9.125,1011.375,24.125,19,689572
9.350,76.533,0,2018-03-20,29.875,6.875,0.1,72.125,9.875,1011.125,23.125,54,689572
9.350,76.533,0,2018-03-21,29,6.75,0.5625,76.875,8.5,1010.875,23.875,37,689572
9.350,76.533,0,2018-03-22,28.625,7.125,1.025,77.5,8.375,1009.75,23.875,63,689572
9.350,76.533,0,2018-03-23,29.625,8.375,1.05,76.75,9.125,1008.875,24,43,689572
9.017,78.200,0,2018-02-20,27,24.5,0,66.625,10,1010.75,19.75,30,689585
9.017,78.200,0,2018-02-21,27,22,0,66.25,10,1010,19.5,14,689585
9.017,78.200,0,2018-02-22,27.5,20,0,63,10,1009.375,18.875,17,689585
9.017,78.200,0,2018-02-23,27.375,20.875,0,65.625,10,1009.875,20,16,689585
9.017,78.200,0,2018-02-24,28,24.625,0.0625,70.875,9.875,1010.625,21.625,14,689585
9.017,78.200,0,2018-02-25,28,27.625,0.037500000000000006,72.5,10,1010.75,22.125,32,689585
9.017,78.200,0,2018-02-26,28.5,25.75,0,69.125,10,1010.25,21.875,46,689585
9.017,78.200,0,2018-02-27,28.375,26.375,0.025,70.125,10,1009.75,22,50,689585
9.017,78.200,0,2018-02-28,28.5,23.75,0,73.125,10,1009.75,22.625,28,689585
9.017,78.200,0,2018-03-01,28,21.875,2.5875,74.375,8.375,1009.75,22.875,23,689585
9.017,78.200,0,2018-03-02,28.5,21.75,0,67,10,1009.5,21.5,46,689585
9.017,78.200,0,2018-03-03,28.625,16.5,0,64.75,10,1009.5,20.875,45,689585
9.017,78.200,0,2018-03-04,28.125,12.875,0,61.125,10,1009.5,19.875,49,689585
9.017,78.200,0,2018-03-05,28.125,17.875,0,63.125,10,1009.625,20.25,42,689585
9.017,78.200,0,2018-03-06,27.875,19,0,62.75,10,1010.5,20,1,689585
9.017,78.200,0,2018-03-07,28.25,18.875,0,65.875,10,1010.125,20.75,31,689585
9.017,78.200,0,2018-03-08,28.875,20.125,0,64.75,10,1010.5,21.125,63,689585
9.017,78.200,0,2018-03-09,28.875,21.875,0,62.875,10,1010,20.75,51,689585
9.017,78.200,0,2018-03-10,29.25,25.5,0,64.125,10,1009.75,21.125,43,689585
9.017,78.200,0,2018-03-11,29.25,25.25,0,67.5,10,1009.75,22.125,53,689585
9.017,78.200,0,2018-03-12,28.75,29.25,0.9125000000000001,73.125,9.875,1010,23,19,689585
9.017,78.200,0,2018-03-13,27.125,16.75,5.5125,76.875,7,1010.125,22.75,29,689585
9.017,78.200,0,2018-03-14,28.25,11.75,2.9374999999999996,73.125,8.5,1010.5,22.625,17,689585
9.017,78.200,0,2018-03-15,29.25,11.625,0.125,68.75,9.875,1010.375,22.375,41,689585
9.017,78.200,0,2018-03-16,29.125,15.875,0,72.25,10,1009.375,23.25,64,689585
9.017,78.200,0,2018-03-17,29,13.5,0.05,72.75,9.875,1009.125,23.5,33,689585
9.017,78.200,0,2018-03-18,28.75,18.125,0.22500000000000003,72.375,9.875,1010.125,23.375,54,689585
9.017,78.200,0,2018-03-19,28.375,20.125,0.125,72.875,10,1011.5,23.125,38,689585
9.017,78.200,0,2018-03-20,28.25,14.75,0,65.75,10,1011.375,20.75,61,689585
9.017,78.200,0,2018-03-21,29.625,11.375,0,62.75,10,1010.75,21.375,28,689585
9.017,78.200,0,2018-03-22,30.375,13.5,0,65.25,10,1008.75,22.5,43,689585
9.017,78.200,0,2018-03-23,31,14.5,0,63.125,10,1008,22.75,61,689585
9.333,76.683,0,2018-02-20,30.375,4,0.0125,56.375,10,1010.375,17.875,44,689533
9.333,76.683,0,2018-02-21,29.625,4.75,0.0125,58.75,10,1009.875,18.375,23,689533
9.333,76.683,0,2018-02-22,29.375,4.875,0,58,10,1009.375,18.25,50,689533
9.333,76.683,0,2018-02-23,30.625,3.75,0,55.125,10,1009.625,17.25,54,689533
9.333,76.683,0,2018-02-24,31.125,4,0,53.5,10,1010.5,17.625,44,689533
9.333,76.683,0,2018-02-25,32.125,3.375,0,54.625,10,1010.75,18.25,0,689533
9.333,76.683,0,2018-02-26,31.5,4,0.0125,58.875,10,1010.125,19.625,43,689533
9.333,76.683,0,2018-02-27,30.875,4.875,0.025,58.125,9.875,1009.375,18.875,45,689533
9.333,76.683,0,2018-02-28,31.5,3.75,0.4,58.5,9.875,1009.5,19.25,34,689533
9.333,76.683,0,2018-03-01,31.125,4,0.2625,63.125,9.75,1009.5,19.625,41,689533
9.333,76.683,0,2018-03-02,31.625,4.75,0,54,10,1009.125,18.125,48,689533
9.333,76.683,0,2018-03-03,30.75,5.75,0,53.5,10,1009.5,17.75,43,689533
9.333,76.683,0,2018-03-04,31.5,5.125,0,59.375,10,1009.75,19.375,41,689533
9.333,76.683,0,2018-03-05,31,4.75,0,58.625,10,1009.5,19.75,53,689533
9.333,76.683,0,2018-03-06,31.25,5.75,0.075,59.25,9.875,1010.5,19.5,37,689533
9.333,76.683,0,2018-03-07,29.75,5.25,0.075,61.625,10,1010,19.5,27,689533
9.333,76.683,0,2018-03-08,31.875,4.25,0.025,57.375,9.875,1010.5,18.125,35,689533
9.333,76.683,0,2018-03-09,32.375,3.5,0.1875,54.25,9.875,1010,17.625,0,689533
9.333,76.683,0,2018-03-10,31.5,4.125,0.1125,47.875,9.875,1009.625,15.75,46,689533
9.333,76.683,0,2018-03-11,32.625,4.25,0,42,10,1009.625,14.125,0,689533
9.333,76.683,0,2018-03-12,31.5,5.75,0,52,10,1009.75,18.625,53,689533
9.333,76.683,0,2018-03-13,26.25,4.5,0.7875,76.625,8.75,1009.875,21.5,4,689533
9.333,76.683,0,2018-03-14,29,6,0.025,63.25,10,1010.125,20.5,46,689533
9.333,76.683,0,2018-03-15,29.75,6.5,0.075,61.75,9.875,1010.125,20.625,46,689533
9.333,76.683,0,2018-03-16,30,4.25,0.7875000000000001,74,9.5,1009.5,22.625,60,689533
9.333,76.683,0,2018-03-17,31.125,3.5,0.125,74.5,9.625,1009.125,22.75,25,689533
9.333,76.683,0,2018-03-18,30.625,3.625,2.1750000000000003,77.375,8.875,1010.125,23.625,65,689533
9.333,76.683,0,2018-03-19,30.125,3.75,1.2375,78.625,8.875,1011.375,23.5,61,689533
9.333,76.683,0,2018-03-20,30.5,5.5,0.05,67.25,10,1011.25,21.125,31,689533
9.333,76.683,0,2018-03-21,29.375,5.125,0.9375000000000001,77,8,1010.875,23,41,689533
9.333,76.683,0,2018-03-22,28.375,5.375,1.7375,81,6.625,1009.75,23.375,25,689533
9.333,76.683,0,2018-03-23,29.125,6.25,0.6124999999999999,77.125,7.125,1008.875,23.25,34,689533
9.400,76.667,0,2018-02-20,29.625,6.125,0.17500000000000002,68.5,9.75,1010.375,21.25,45,689549
9.400,76.667,0,2018-02-21,29.5,6.75,0.09999999999999999,68.75,9.75,1009.875,21.625,43,689549
9.400,76.667,0,2018-02-22,28.625,6.875,0.05,69.125,10,1009.375,21.375,34,689549
9.400,76.667,0,2018-02-23,29.375,6.25,0.1625,69.375,9.625,1009.625,21.25,42,689549
9.400,76.667,0,2018-02-24,31.375,5.625,0,61.875,10,1010.5,20.625,30,689549
9.400,76.667,0,2018-02-25,31.125,5.625,0,63,10,1010.75,21.625,55,689549
9.400,76.667,0,2018-02-26,31.125,5.75,0.0375,66.25,10,1010.125,22.25,41,689549
9.400,76.667,0,2018-02-27,31.875,5.25,0.075,64.875,9.875,1009.375,21.5,20,689549
9.400,76.667,0,2018-02-28,31,6.125,0.25,65.125,9.75,1009.375,21.875,38,689549
9.400,76.667,0,2018-03-01,31.625,5.25,0.35,66.125,9.625,1009.375,21.875,43,689549
9.400,76.667,0,2018-03-02,32,6.125,0,61.25,10,1009,21.25,26,689549
9.400,76.667,0,2018-03-03,29.5,7.75,0,62.875,10,1009.5,21,47,689549
9.400,76.667,0,2018-03-04,30.375,7.25,0,65.75,10,1009.75,21.625,40,689549
9.400,76.667,0,2018-03-05,30,6.75,0,70.625,10,1009.5,22.75,52,689549
9.400,76.667,0,2018-03-06,30.375,7,0.3875,69.875,9.625,1010.375,22.125,62,689549
9.400,76.667,0,2018-03-07,29.375,6.75,0.3125,72.75,9.625,1010,22.625,69,689549
9.400,76.667,0,2018-03-08,30.375,7.125,0.11249999999999999,67.25,9.75,1010.5,21.625,21,689549
9.400,76.667,0,2018-03-09,30,6.75,0.575,70.5,9.375,1010.125,22.875,32,689549
9.400,76.667,0,2018-03-10,31.25,4.75,0.35000000000000003,62.125,9.75,1009.625,21.375,28,689549
9.400,76.667,0,2018-03-11,33.125,5.875,0,54.625,10,1009.625,20.25,0,689549
9.400,76.667,0,2018-03-12,31.75,4.75,0,58.25,10,1009.625,21.375,49,689549
9.400,76.667,0,2018-03-13,26.625,5.75,0.2125,77.25,8.75,1009.75,22.25,20,689549
9.400,76.667,0,2018-03-14,29.25,7.375,0.0875,65.25,9.875,1010,21.25,33,689549
9.400,76.667,0,2018-03-15,30.125,9.625,0.21250000000000002,64.25,9.75,1010,21.5,56,689549
9.400,76.667,0,2018-03-16,29.5,6.75,1.0875,75.25,9.375,1009.5,23.375,58,689549
9.400,76.667,0,2018-03-17,29.625,6.125,0.275,77.25,9.75,1009.125,23.625,40,689549
9.400,76.667,0,2018-03-18,29.5,4.625,5.625000000000001,81.875,7.75,1010.125,24.75,33,689549
9.400,76.667,0,2018-03-19,29.625,5.125,1.25,77.875,9.125,1011.375,24.125,53,689549
9.400,76.667,0,2018-03-20,29.875,6.875,0.1,72.125,9.875,1011.125,23.125,47,689549
9.400,76.667,0,2018-03-21,29,6.75,0.5625,76.875,8.5,1010.875,23.875,47,689549
9.400,76.667,0,2018-03-22,28.625,7.125,1.025,77.5,8.375,1009.75,23.875,60,689549
9.400,76.667,0,2018-03-23,29.625,8.375,1.05,76.75,9.125,1008.875,24,54,689549
8.667,76.767,0,2018-02-20,30.25,8,0,60.25,10,1010.25,19,56,695306
8.667,76.767,0,2018-02-21,30.625,8.125,0,61.875,10,1009.75,19.625,46,695306
8.667,76.767,0,2018-02-22,29.125,8.375,0,64.25,10,1009.25,20.125,50,695306
8.667,76.767,0,2018-02-23,30.5,7.75,0,60.5,10,1009.5,19.125,17,695306
8.667,76.767,0,2018-02-24,30,8.25,0,61.25,10,1010.375,20,59,695306
8.667,76.767,0,2018-02-25,30.25,8.875,0,61.75,10,1010.5,20.375,48,695306
8.667,76.767,0,2018-02-26,31,7.75,0,62.375,10,1010.125,20.75,33,695306
8.667,76.767,0,2018-02-27,29.625,9.375,0,62.375,10,1009.25,20.625,43,695306
8.667,76.767,0,2018-02-28,31,9,0.0125,63.625,10,1009.5,21.125,46,695306
8.667,76.767,0,2018-03-01,30.25,8.625,0,66.375,10,1009.375,21.75,33,695306
8.667,76.767,0,2018-03-02,30.875,9.875,0,61.625,10,1009.125,20.5,53,695306
8.667,76.767,0,2018-03-03,30.125,10.875,0.037500000000000006,60.625,9.875,1009.5,19.875,41,695306
8.667,76.767,0,2018-03-04,30.25,9.375,0.025,70.5,9.875,1009.625,22.375,27,695306
8.667,76.767,0,2018-03-05,30.375,8.75,0,67.375,10,1009.375,21.875,45,695306
8.667,76.767,0,2018-03-06,30.375,8.5,0.0125,70.5,10,1010.375,22.625,45,695306
8.667,76.767,0,2018-03-07,30.25,8.125,0,65.125,10,1010.125,21,37,695306
8.667,76.767,0,2018-03-08,31.375,8.75,0,65.125,10,1010.5,21.25,33,695306
8.667,76.767,0,2018-03-09,31.5,7.5,0.0625,66.375,9.875,1009.875,22.25,40,695306
8.667,76.767,0,2018-03-10,31.5,7.125,0,57.625,10,1009.375,20.125,60,695306
8.667,76.767,0,2018-03-11,31,8.125,0,51.125,10,1009.625,18.25,47,695306
8.667,76.767,0,2018-03-12,30.25,6.875,0.0125,58.625,10,1009.625,20.625,37,695306
8.667,76.767,0,2018-03-13,25.5,10.5,2.5,79.875,6,1009.375,22.125,37,695306
8.667,76.767,0,2018-03-14,29.25,14.875,0.025,67.625,10,1010.125,21.75,24,695306
8.667,76.767,0,2018-03-15,29.625,15,0,65.875,10,1010,22,22,695306
8.667,76.767,0,2018-03-16,29.125,10,0.1,73.125,9.875,1009.5,23.25,19,695306
8.667,76.767,0,2018-03-17,30.25,7.125,0.45,76,9.875,1009.125,23.75,54,695306
8.667,76.767,0,2018-03-18,30.375,7.25,2.1875,78.25,8.375,1010.125,24.25,50,695306
8.667,76.767,0,2018-03-19,30.125,7,0.07500000000000001,75,9.75,1011.25,23.75,54,695306
8.667,76.767,0,2018-03-20,29.25,8.375,0.0125,72.625,10,1011.125,23,27,695306
8.667,76.767,0,2018-03-21,28.875,8.375,0.35,77.625,9.5,1011.125,23.875,66,695306
8.667,76.767,0,2018-03-22,28.5,11.5,0.8875000000000001,79.375,9.25,1009.75,24,49,695306
8.667,76.767,0,2018-03-23,29.375,13.25,0.275,76.875,9.75,1008.875,24,54,695306
8.507,76.957,0,2018-02-20,31.375,10,0,59.375,10,1010.5,20,53,695008
8.507,76.957,0,2018-02-21,30.125,10,0,61.5,10,1009.875,20.5,44,695008
8.507,76.957,0,2018-02-22,30.625,9.625,0,62.25,10,1009.25,20.75,51,695008
8.507,76.957,0,2018-02-23,30.125,9.875,0,59.125,10,1009.5,19.875,61,695008
8.507,76.957,0,2018-02-24,32,9.625,0,60.875,10,1010.25,21.5,48,695008
8.507,76.957,0,2018-02-25,32.625,9.125,0,61.875,10,1010.625,22,0,695008
8.507,76.957,0,2018-02-26,30.125,9.125,0,64.25,10,1010.125,21.625,47,695008
8.507,76.957,0,2018-02-27,30.5,7,0,60.875,10,1009.375,21.875,28,695008
8.507,76.957,0,2018-02-28,31.375,10.125,0,63.5,10,1009.5,21.5,70,695008
8.507,76.957,0,2018-03-01,30.75,9.5,0,65.875,10,1009.5,22.5,51,695008
8.507,76.957,0,2018-03-02,31,10.25,0,60.5,10,1009.125,21.375,54,695008
8.507,76.957,0,2018-03-03,30.625,10.75,0.025,57.625,9.875,1009.375,19.625,47,695008
8.507,76.957,0,2018-03-04,30,10.5,0,69.5,10,1009.375,22.75,22,695008
8.507,76.957,0,2018-03-05,30.75,9.125,0,63.625,10,1009.375,22.125,27,695008
8.507,76.957,0,2018-03-06,30.375,9.75,0,68.875,10,1010.375,23.5,41,695008
8.507,76.957,0,2018-03-07,30,8.875,0,63.625,10,1010.25,21.625,49,695008
8.507,76.957,0,2018-03-08,30.5,9.875,0,64,10,1010.5,21.625,59,695008
8.507,76.957,0,2018-03-09,31.5,10.625,0.025,64,10,1010,22.25,43,695008
8.507,76.957,0,2018-03-10,32.25,8.625,0,56.125,10,1009.5,20.5,0,695008
8.507,76.957,0,2018-03-11,32,9.75,0,54,10,1009.75,19.875,40,695008
8.507,76.957,0,2018-03-12,31.625,4.375,0.0875,59.875,10,1009.625,21.75,25,695008
8.507,76.957,0,2018-03-13,26.5,11.125,1.2375,77.375,7.25,1009.625,22.25,12,695008
8.507,76.957,0,2018-03-14,29.375,16.125,0.1375,67,9.75,1010.125,22,36,695008
8.507,76.957,0,2018-03-15,29.5,14.875,0.05,67.125,10,1010.125,22.5,64,695008
8.507,76.957,0,2018-03-16,29.25,10,0,72.5,10,1009.5,23.75,36,695008
8.507,76.957,0,2018-03-17,30.625,7.375,0.0625,72,9.75,1009.125,23.75,38,695008
8.507,76.957,0,2018-03-18,30.875,8.25,0.5125,71.125,9.5,1010.125,23.75,46,695008
8.507,76.957,0,2018-03-19,30.375,9.125,0.1375,72.375,9.625,1011.375,23.75,62,695008
8.507,76.957,0,2018-03-20,30.75,9,0.0125,68.125,10,1011.375,23.125,65,695008
8.507,76.957,0,2018-03-21,30,9.75,0.08750000000000001,74.5,9.875,1011.25,24.5,40,695008
8.507,76.957,0,2018-03-22,29,15.5,0.21250000000000002,77.375,9.875,1009.75,23.625,45,695008
8.507,76.957,0,2018-03-23,29.125,16.75,0.1125,77.25,10,1008.875,24.375,29,695008
8.683,76.833,36595,2018-02-20,30.25,8,0,60.25,10,1010.25,19,90,695101
8.683,76.833,36595,2018-02-21,30.625,8.125,0,61.875,10,1009.75,19.625,193,695101
8.683,76.833,36595,2018-02-22,29.125,8.375,0,64.25,10,1009.25,20.125,271,695101
8.683,76.833,36595,2018-02-23,30.5,7.75,0,60.5,10,1009.5,19.125,140,695101
8.683,76.833,36595,2018-02-24,30,8.25,0,61.25,10,1010.375,20,203,695101
8.683,76.833,36595,2018-02-25,30.25,8.875,0,61.75,10,1010.5,20.375,270,695101
8.683,76.833,36595,2018-02-26,31,7.75,0,62.375,10,1010.125,20.75,266,695101
8.683,76.833,36595,2018-02-27,29.625,9.375,0,62.375,10,1009.25,20.625,273,695101
8.683,76.833,36595,2018-02-28,31,9,0.0125,63.625,10,1009.5,21.125,316,695101
8.683,76.833,36595,2018-03-01,30.25,8.625,0,66.375,10,1009.375,21.75,181,695101
8.683,76.833,36595,2018-03-02,30.875,9.875,0,61.625,10,1009.125,20.5,135,695101
8.683,76.833,36595,2018-03-03,30.125,10.875,0.037500000000000006,60.625,9.875,1009.5,19.875,266,695101
8.683,76.833,36595,2018-03-04,30.25,9.375,0.025,70.5,9.875,1009.625,22.375,266,695101
8.683,76.833,36595,2018-03-05,30.375,8.75,0,67.375,10,1009.375,21.875,182,695101
8.683,76.833,36595,2018-03-06,30.375,8.5,0.0125,70.5,10,1010.375,22.625,239,695101
8.683,76.833,36595,2018-03-07,30.25,8.125,0,65.125,10,1010.125,21,210,695101
8.683,76.833,36595,2018-03-08,31.375,8.75,0,65.125,10,1010.5,21.25,225,695101
8.683,76.833,36595,2018-03-09,31.5,7.5,0.0625,66.375,9.875,1009.875,22.25,146,695101
8.683,76.833,36595,2018-03-10,31.5,7.125,0,57.625,10,1009.375,20.125,258,695101
8.683,76.833,36595,2018-03-11,31,8.125,0,51.125,10,1009.625,18.25,128,695101
8.683,76.833,36595,2018-03-12,30.25,6.875,0.0125,58.625,10,1009.625,20.625,152,695101
8.683,76.833,36595,2018-03-13,25.5,10.5,2.5,79.875,6,1009.375,22.125,72,695101
8.683,76.833,36595,2018-03-14,29.25,14.875,0.025,67.625,10,1010.125,21.75,136,695101
8.683,76.833,36595,2018-03-15,29.625,15,0,65.875,10,1010,22,181,695101
8.683,76.833,36595,2018-03-16,29.125,10,0.1,73.125,9.875,1009.5,23.25,237,695101
8.683,76.833,36595,2018-03-17,30.25,7.125,0.45,76,9.875,1009.125,23.75,108,695101
8.683,76.833,36595,2018-03-18,30.375,7.25,2.1875,78.25,8.375,1010.125,24.25,224,695101
8.683,76.833,36595,2018-03-19,30.125,7,0.07500000000000001,75,9.75,1011.25,23.75,191,695101
8.683,76.833,36595,2018-03-20,29.25,8.375,0.0125,72.625,10,1011.125,23,202,695101
8.683,76.833,36595,2018-03-21,28.875,8.375,0.35,77.625,9.5,1011.125,23.875,150,695101
8.683,76.833,36595,2018-03-22,28.5,11.5,0.8875000000000001,79.375,9.25,1009.75,24,212,695101
8.683,76.833,36595,2018-03-23,29.375,13.25,0.275,76.875,9.75,1008.875,24,185,695101
8.617,76.933,0,2018-02-20,31.25,7.125,0,54.75,10,1010.5,17.875,29,695103
8.617,76.933,0,2018-02-21,30.875,7.125,0,56.5,10,1009.875,18.5,26,695103
8.617,76.933,0,2018-02-22,31.375,6.75,0,56.875,10,1009.25,18.75,35,695103
8.617,76.933,0,2018-02-23,30.5,6.625,0,54,10,1009.5,18,40,695103
8.617,76.933,0,2018-02-24,31.875,6.25,0,56,10,1010.375,19.5,63,695103
8.617,76.933,0,2018-02-25,32.125,6.25,0,57,10,1010.625,20,0,695103
8.617,76.933,0,2018-02-26,30.5,6.125,0,58.375,10,1010.25,20,57,695103
8.617,76.933,0,2018-02-27,31,5.75,0,53.5,10,1009.375,19.5,57,695103
8.617,76.933,0,2018-02-28,31.625,6,0,56.75,10,1009.5,19.25,34,695103
8.617,76.933,0,2018-03-01,31.125,5.5,0,59.75,10,1009.5,20.75,41,695103
8.617,76.933,0,2018-03-02,31.25,6.75,0,53.5,10,1009.125,19,50,695103
8.617,76.933,0,2018-03-03,32,7,0.037500000000000006,49.625,9.875,1009.5,16.75,24,695103
8.617,76.933,0,2018-03-04,31.75,6.875,0.025,62.875,10,1009.5,20.875,25,695103
8.617,76.933,0,2018-03-05,32.625,6.625,0,54,10,1009.375,19.125,0,695103
8.617,76.933,0,2018-03-06,32.25,6.875,0,60.375,10,1010.375,20.75,0,695103
8.617,76.933,0,2018-03-07,31.375,6.625,0,55.375,10,1010.125,18.875,35,695103
8.617,76.933,0,2018-03-08,31,6.25,0,56,10,1010.5,18.75,52,695103
8.617,76.933,0,2018-03-09,32,5.625,0.037500000000000006,53.75,10,1010,18.75,45,695103
8.617,76.933,0,2018-03-10,32.375,5,0.0125,46.5,10,1009.5,17.375,0,695103
8.617,76.933,0,2018-03-11,32.375,5.375,0,46,10,1009.75,17.125,0,695103
8.617,76.933,0,2018-03-12,31.625,7.25,0.025,55,9.625,1009.625,19.625,25,695103
8.617,76.933,0,2018-03-13,25.375,6.375,3.2875,81.875,6.25,1009.625,21.875,21,695103
8.617,76.933,0,2018-03-14,29.125,10.5,0.037500000000000006,66.125,9.875,1010.125,20.875,51,695103
8.617,76.933,0,2018-03-15,30,9.625,0.025,63.375,10,1010.25,21.25,35,695103
8.617,76.933,0,2018-03-16,29.5,6.375,0.27499999999999997,71.125,9.625,1009.5,22.875,55,695103
8.617,76.933,0,2018-03-17,31.75,4.5,0.1375,69.875,9.75,1009.125,22.625,66,695103
8.617,76.933,0,2018-03-18,31.25,5.375,0.0875,68.25,9.75,1010.125,22.875,47,695103
8.617,76.933,0,2018-03-19,31.125,6,0.1125,69.25,9.875,1011.375,23,38,695103
8.617,76.933,0,2018-03-20,31.625,6.5,0,62.5,10,1011.375,21.5,34,695103
8.617,76.933,0,2018-03-21,30.125,7.5,0.16249999999999998,72,9.75,1011.125,23.625,58,695103
8.617,76.933,0,2018-03-22,29.25,10.375,1.025,77,9.375,1009.625,23.125,52,695103
8.617,76.933,0,2018-03-23,29.5,10.75,1.025,76.625,9.125,1008.875,23.75,64,695103
8.700,76.733,0,2018-02-20,30.25,8,0,60.25,10,1010.25,19,33,695310
8.700,76.733,0,2018-02-21,30.625,8.125,0,61.875,10,1009.75,19.625,29,695310
8.700,76.733,0,2018-02-22,29.125,8.375,0,64.25,10,1009.25,20.125,39,695310
8.700,76.733,0,2018-02-23,30.5,7.75,0,60.5,10,1009.5,19.125,51,695310
8.700,76.733,0,2018-02-24,30,8.25,0,61.25,10,1010.375,20,42,695310
8.700,76.733,0,2018-02-25,30.25,8.875,0,61.75,10,1010.5,20.375,57,695310
8.700,76.733,0,2018-02-26,31,7.75,0,62.375,10,1010.125,20.75,32,695310
8.700,76.733,0,2018-02-27,29.625,9.375,0,62.375,10,1009.25,20.625,52,695310
8.700,76.733,0,2018-02-28,31,9,0.0125,63.625,10,1009.5,21.125,69,695310
8.700,76.733,0,2018-03-01,30.25,8.625,0,66.375,10,1009.375,21.75,45,695310
8.700,76.733,0,2018-03-02,30.875,9.875,0,61.625,10,1009.125,20.5,27,695310
8.700,76.733,0,2018-03-03,30.125,10.875,0.037500000000000006,60.625,9.875,1009.5,19.875,38,695310
8.700,76.733,0,2018-03-04,30.25,9.375,0.025,70.5,9.875,1009.625,22.375,48,695310
8.700,76.733,0,2018-03-05,30.375,8.75,0,67.375,10,1009.375,21.875,59,695310
8.700,76.733,0,2018-03-06,30.375,8.5,0.0125,70.5,10,1010.375,22.625,47,695310
8.700,76.733,0,2018-03-07,30.25,8.125,0,65.125,10,1010.125,21,34,695310
8.700,76.733,0,2018-03-08,31.375,8.75,0,65.125,10,1010.5,21.25,54,695310
8.700,76.733,0,2018-03-09,31.5,7.5,0.0625,66.375,9.875,1009.875,22.25,53,695310
8.700,76.733,0,2018-03-10,31.5,7.125,0,57.625,10,1009.375,20.125,51,695310
8.700,76.733,0,2018-03-11,31,8.125,0,51.125,10,1009.625,18.25,40,695310
8.700,76.733,0,2018-03-12,30.25,6.875,0.0125,58.625,10,1009.625,20.625,42,695310
8.700,76.733,0,2018-03-13,25.5,10.5,2.5,79.875,6,1009.375,22.125,27,695310
8.700,76.733,0,2018-03-14,29.25,14.875,0.025,67.625,10,1010.125,21.75,21,695310
8.700,76.733,0,2018-03-15,29.625,15,0,65.875,10,1010,22,50,695310
8.700,76.733,0,2018-03-16,29.125,10,0.1,73.125,9.875,1009.5,23.25,60,695310
8.700,76.733,0,2018-03-17,30.25,7.125,0.45,76,9.875,1009.125,23.75,48,695310
8.700,76.733,0,2018-03-18,30.375,7.25,2.1875,78.25,8.375,1010.125,24.25,49,695310
8.700,76.733,0,2018-03-19,30.125,7,0.07500000000000001,75,9.75,1011.25,23.75,37,695310
8.700,76.733,0,2018-03-20,29.25,8.375,0.0125,72.625,10,1011.125,23,53,695310
8.700,76.733,0,2018-03-21,28.875,8.375,0.35,77.625,9.5,1011.125,23.875,33,695310
8.700,76.733,0,2018-03-22,28.5,11.5,0.8875000000000001,79.375,9.25,1009.75,24,69,695310
8.700,76.733,0,2018-03-23,29.375,13.25,0.275,76.875,9.75,1008.875,24,30,695310
8.733,76.717,43276,2018-02-20,30.25,8,0,60.25,10,1010.25,19,175,695142
8.733,76.717,43276,2018-02-21,30.625,8.125,0,61.875,10,1009.75,19.625,306,695142
8.733,76.717,43276,2018-02-22,29.125,8.375,0,64.25,10,1009.25,20.125,208,695142
8.733,76.717,43276,2018-02-23,30.5,7.75,0,60.5,10,1009.5,19.125,335,695142
8.733,76.717,43276,2018-02-24,30,8.25,0,61.25,10,1010.375,20,326,695142
8.733,76.717,43276,2018-02-25,30.25,8.875,0,61.75,10,1010.5,20.375,180,695142
8.733,76.717,43276,2018-02-26,31,7.75,0,62.375,10,1010.125,20.75,223,695142
8.733,76.717,43276,2018-02-27,29.625,9.375,0,62.375,10,1009.25,20.625,308,695142
8.733,76.717,43276,2018-02-28,31,9,0.0125,63.625,10,1009.5,21.125,248,695142
8.733,76.717,43276,2018-03-01,30.25,8.625,0,66.375,10,1009.375,21.75,158,695142
8.733,76.717,43276,2018-03-02,30.875,9.875,0,61.625,10,1009.125,20.5,198,695142
